Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Price,DistrictId
25,5648,1,30.0,2,172329.270863477,9
1,388,0,,0,68642.46882280821,23
30,6207,1,1183.0,1,127353.7537811246,22
23,4635,5,3300.0,2,91594.31553801152,111
34,7759,0,229.0,1,381206.77404445416,53
22,6398,141,1046.0,3,207248.37051977933,30
25,5648,1,30.0,2,194036.36463431927,9
6,1437,3,,0,154567.60319064785,23
2,475,0,,0,107892.5042189704,23
47,8004,3,125.0,3,343760.81361313944,21
33,8667,2,,0,236117.9190245384,94
33,8667,2,,0,208959.6415464005,94
1,264,0,,0,233877.1866558295,1
52,11217,1,2300.0,1,227865.9901598276,85
53,13670,4,,1,87533.14808174847,25
52,10311,6,,1,182629.11808269328,61
22,4789,2,4087.0,4,138132.42548075426,21
0,186,0,,0,166283.18424150342,93
25,5027,4,46.0,1,203027.74483670128,89
24,4860,1,80.0,0,147956.08232646185,44
33,6783,3,,1,375791.2121680711,19
31,6137,4,,0,153506.23491190086,46
46,9515,5,,1,219316.91147402077,48
30,7538,87,4702.0,5,509980.7416776974,171
2,629,1,,0,281329.400002287,27
34,7065,1,750.0,2,234248.4237849064,52
2,629,1,,0,248765.0072603553,62
30,6564,1,,0,172668.4279504128,91
6,1437,3,,0,225420.06403393988,23
1,264,0,,0,223210.2325917784,1
2,629,1,,0,169514.25435832483,27
20,4386,14,,1,190906.8344573048,92
16,4048,3,,1,178768.45612343657,47
0,168,0,,0,89801.73287915533,23
1,264,0,,0,143626.31897519124,1
37,5288,0,1937.0,3,200701.5196900732,90
13,2514,19,,0,211505.130617324,127
25,5648,1,30.0,2,138880.25446483016,9
52,11217,1,2300.0,1,232305.26857377237,85
2,475,0,,0,107003.35186461164,23
23,5735,3,1084.0,0,106866.24874556783,58
31,6137,4,,0,122060.52681682572,46
30,5048,9,325.0,2,270612.14853872906,79
66,10573,1,1322.0,3,180904.3870350214,122
1,264,0,,0,127436.92100951052,1
1,264,0,,0,220634.92709296432,1
30,5285,0,645.0,6,213784.43220849888,84
1,264,0,,0,177771.3513743754,1
53,13670,4,,1,244668.6134104145,34
6,1437,3,,0,108952.22325779732,23
21,5731,0,,1,230571.12825104297,42
5,1564,0,540.0,0,215334.35443861672,6
27,4798,0,30.0,2,313758.0665927413,128
30,6141,10,262.0,3,232766.10251488237,89
52,10311,6,,1,215906.0284704241,61
53,13670,4,,1,341471.2206489583,9
46,10309,1,240.0,1,221597.6795141861,77
42,9292,3,2620.0,0,235924.13414498648,7
22,6398,141,1046.0,3,210318.74026434048,30
30,6207,1,1183.0,1,136609.80983134452,22
1,264,0,,0,162635.5637455044,1
5,1564,0,540.0,0,172267.84713240716,6
43,8429,3,,3,405412.08623302507,191
35,5776,1,2078.0,2,219896.8919828708,99
22,6398,141,1046.0,3,207407.3525932175,30
27,5148,14,1575.0,5,205010.7548874517,144
66,10573,1,1322.0,3,338994.3278359032,110
8,1986,0,,0,136089.75563165502,9
24,5613,5,1340.0,2,212840.34350365272,129
66,10573,1,1322.0,3,261768.7828939517,122
47,8004,3,125.0,3,237880.1528258877,21
4,915,0,,0,182443.81978749332,27
33,8667,2,,0,562559.6002169985,94
6,1437,3,,0,224719.29054586127,23
25,5487,3,,0,209463.77991203003,21
43,8429,3,,3,166003.88555577202,88
25,3478,11,2729.0,3,461678.7384275453,105
19,3856,10,,2,194983.0480650716,124
52,11217,1,2300.0,1,162537.99629151932,62
22,6398,141,1046.0,3,173955.5565786336,30
25,4756,16,2857.0,5,171546.400579877,147
0,168,0,,0,116068.87517136955,23
2,629,1,,0,105394.7617340934,27
6,1437,3,,0,172420.44667941768,23
31,6119,4,,1,182289.75772681943,29
5,1564,0,540.0,0,218501.2977320105,6
21,4472,6,1450.0,4,482603.5435766623,118
53,14892,4,,1,154037.79473349536,27
1,264,0,,0,159864.7680760808,1
38,4788,2,,0,250563.1158011724,83
5,1564,0,540.0,0,184849.20256666155,6
33,7425,1,,2,208572.79823031492,2
53,13670,4,,1,356332.2966429646,34
25,5648,1,30.0,2,208836.5001158252,9
4,915,0,,0,183656.40752422783,27
2,629,1,,0,275644.7083782612,27
1,264,0,,0,198613.2062013161,1
52,10311,6,,1,227755.94039859684,61
2,469,0,,0,227286.3351172268,27
7,1660,39,1786.0,1,410299.9565581021,188
22,6398,141,1046.0,3,456417.42880320974,30
6,1437,3,,0,248637.2700533616,74
37,6856,84,1940.0,2,197419.0436249369,73
37,5288,0,1937.0,3,147890.87285556886,90
21,4346,2,165.0,1,233975.9147241121,78
2,629,1,,0,156791.155867944,62
5,1564,0,540.0,0,188465.34103592747,6
39,8647,0,810.0,0,149934.9260837568,160
0,168,0,,0,62225.023068922,23
30,5048,9,325.0,2,86392.75816941792,75
1,264,0,,0,204406.32810804425,1
5,1564,0,540.0,0,133448.16897233512,6
5,1564,0,540.0,0,134888.08359752744,6
37,7687,11,176.0,5,194442.94451674385,59
5,1564,0,540.0,0,221499.53282427732,6
33,5261,0,240.0,3,200265.8702695928,1
74,19083,2,,5,175032.09742025455,13
30,6564,1,,0,321966.6045022605,28
26,3889,6,705.0,3,267416.6484807433,63
21,4346,2,165.0,1,324342.21965953906,8
30,5285,0,645.0,6,158558.11756185346,0
11,2748,1,,0,206431.59341627784,9
6,1437,3,,0,167560.54320429626,23
16,3893,27,,3,207801.073617646,33
2,629,1,,0,171980.00144404813,27
30,6207,1,1183.0,1,216640.53885837708,22
34,7759,0,229.0,1,401316.4698795029,53
6,1437,3,,0,159708.22959396875,23
26,3889,6,705.0,3,78030.68451609781,102
6,1437,3,,0,185226.67604568583,74
30,6207,1,1183.0,1,361744.2695470042,22
9,1892,0,,0,150777.87685680017,27
21,5731,0,,1,324218.91472729284,42
36,10055,3,,1,247176.8168264152,41
1,264,0,,0,159944.56381858015,1
31,6119,4,,1,259926.5343015213,105
9,1952,1,1430.0,3,140319.9560849932,58
1,264,0,,0,213179.92234150632,1
33,7976,5,,0,84968.37117809823,35
23,5735,3,1084.0,0,107067.42764024784,58
0,168,0,,0,101830.76913045146,23
34,7065,1,750.0,2,189650.906088464,52
1,264,0,,0,156425.35115085164,1
1,264,0,,0,134192.41438546812,1
4,915,0,,0,97611.16932543648,27
39,8647,0,810.0,0,175369.27194088284,80
27,5148,14,1575.0,5,270325.61175262165,132
23,5212,6,,3,442472.4560317953,45
6,1318,1,200.0,1,180638.60246640933,1
74,19083,2,,5,172828.80526883525,12
5,1564,0,540.0,0,124508.52219321734,6
33,5261,0,240.0,3,149562.51644601027,1
37,5288,0,1937.0,3,214431.0068514204,90
52,10311,6,,1,381574.81771061313,150
2,629,1,,0,182964.7445739193,62
1,264,0,,0,164566.3128266409,1
1,264,0,,0,140063.68608203653,1
74,19083,2,,5,241395.71906745608,12
47,11319,0,1145.0,3,256244.7788984236,46
22,6398,141,1046.0,3,165451.62394812587,30
2,629,1,,0,155214.26016047585,62
28,6533,1,1015.0,2,162481.30364254932,11
49,11395,3,1406.0,3,214451.07963156808,57
42,7651,1,,1,141240.71024718677,91
2,469,0,,0,185153.82673395053,27
6,1437,3,,0,244700.8148649357,74
37,7687,11,176.0,5,206855.9152118517,108
36,6714,2,2672.0,0,199274.8776043005,26
32,5889,10,830.0,4,226128.2294831632,31
27,5148,14,1575.0,5,240812.4311363028,144
6,1437,3,,0,120692.52092411891,23
53,13670,4,,1,193262.22989021247,34
5,1564,0,540.0,0,225579.82013563975,6
21,4346,2,165.0,1,186839.10947964285,78
17,3379,9,100.0,0,292466.1071299775,107
2,629,1,,0,147064.1451116571,62
6,1437,3,,0,170528.27921416526,74
22,6398,141,1046.0,3,79969.92628674976,30
16,3893,27,,3,160008.21236543995,33
9,1892,0,,0,107458.6396572856,27
52,10311,6,,1,285456.1511835713,61
2,629,1,,0,197124.9210097688,62
9,1952,1,1430.0,3,265002.2830897673,58
25,3478,11,2729.0,3,162788.0792533599,105
31,6119,4,,1,124258.91467863711,29
1,264,0,,0,88494.48388676922,1
4,915,0,,0,124522.35469534284,27
16,3893,27,,3,369733.4697883732,33
16,3433,4,2643.0,4,335452.15795317944,46
41,6558,7,1548.0,3,290946.30636493285,101
23,5735,3,1084.0,0,122600.50699262324,58
27,4798,0,30.0,2,213343.6886695325,128
16,3433,4,2643.0,4,87228.7740618809,5
2,629,1,,0,117882.78096611035,27
43,8429,3,,3,170479.63329895286,88
31,5569,0,,1,262246.52085976896,55
2,469,0,,0,140291.54871913514,27
43,10621,1,30.0,2,76652.04120748582,3
34,7065,1,750.0,2,250188.592807826,52
6,1437,3,,0,172334.3423227684,23
49,11395,3,1406.0,3,210528.31827763875,57
21,5731,0,,1,246970.48183259112,15
2,629,1,,0,191388.6693563192,62
34,7065,1,750.0,2,287707.98473922035,74
34,7065,1,750.0,2,168846.56572354506,52
17,4017,7,800.0,2,209633.7338138153,114
23,5735,3,1084.0,0,148342.6112878998,8
53,13670,4,,1,280144.79983238963,34
53,13670,4,,1,401035.0387161508,34
25,5648,1,30.0,2,133960.18752834346,9
6,1437,3,,0,188559.7913284893,23
52,10311,6,,1,200516.1874772753,61
25,5011,8,730.0,0,227124.4067232841,39
53,13670,4,,1,277013.3515695761,34
27,5148,14,1575.0,5,196260.7166882541,144
4,915,0,,0,158122.32139176913,27
30,5562,0,,0,234283.91517253392,18
39,7614,3,,1,287626.2291640761,62
26,3889,6,705.0,3,205859.63079054488,63
53,13670,4,,1,267869.07527601894,34
6,1437,3,,0,88504.38496524963,23
5,1564,0,540.0,0,119710.50615833823,6
16,3893,27,,3,405659.9958705253,162
42,9292,3,2620.0,0,217052.99322376767,7
2,629,1,,0,209726.09652546572,62
20,4386,14,,1,271897.83523298753,154
13,2514,19,,0,300441.2802732128,164
2,629,1,,0,125560.1622338067,62
28,6533,1,1015.0,2,197485.1468100484,11
35,7715,4,990.0,0,215409.88875358025,2
1,264,0,,0,211714.8071318348,1
5,1564,0,540.0,0,210082.73564296667,6
34,7065,1,750.0,2,135796.27916590706,52
25,5027,4,46.0,1,443013.5626001312,108
1,264,0,,0,204162.40823293623,1
35,5776,1,2078.0,2,214547.34720416536,99
31,5569,0,,1,184859.13064440328,55
2,629,1,,0,196647.9651339427,27
1,264,0,,0,287460.543712978,1
53,14892,4,,1,83210.38990383121,96
30,5562,0,,0,231331.10063784232,18
35,5776,1,2078.0,2,158785.53169059337,99
49,11395,3,1406.0,3,176995.41320557852,57
23,5212,6,,3,349101.6231512096,45
0,168,0,,0,126038.0169763896,23
2,629,1,,0,178993.73472414765,27
46,9515,5,,1,346649.42486698925,48
52,10311,6,,1,108643.9346384891,61
30,5048,9,325.0,2,260402.1788236221,79
4,915,0,,0,137243.72629433766,27
0,168,0,,0,116967.51022987608,23
23,5212,6,,3,373427.7850218935,45
37,6856,84,1940.0,2,155488.89903769628,14
52,11217,1,2300.0,1,224242.5649497012,85
2,629,1,,0,134595.53757585955,27
31,5569,0,,1,320278.14841303753,55
43,8429,3,,3,186517.65405595247,88
6,1437,3,,0,247709.6193241985,23
21,5731,0,,1,178437.71352960402,42
35,5776,1,2078.0,2,335614.73092857754,99
2,629,1,,0,130447.34781010298,85
9,1952,1,1430.0,3,160835.76340494736,58
46,9515,5,,1,200021.8351269948,48
29,6566,7,1894.0,4,177677.92495313872,139
2,629,1,,0,113310.32774634866,27
31,5569,0,,1,193007.3171451748,55
21,5731,0,,1,91374.96812481976,42
42,7651,1,,1,160034.13571684982,28
30,6207,1,1183.0,1,259061.9981630592,28
34,7759,0,229.0,1,223985.22584651952,53
15,2787,2,520.0,0,269750.7787409152,38
4,915,0,,0,111069.979170435,27
1,264,0,,0,208282.538065718,1
5,1564,0,540.0,0,126401.27637193706,6
36,10055,3,,1,381850.7019849476,41
22,4625,11,3855.0,2,260147.2818199421,53
33,7976,5,,0,194443.06720451696,35
6,2733,0,920.0,0,326021.10555078083,123
21,4472,6,1450.0,4,208993.9523164666,170
21,4231,14,1020.0,0,199355.1648484173,107
5,1564,0,540.0,0,122011.95382175905,6
23,3975,8,770.0,2,365184.9778957467,137
0,168,0,,0,96986.43568669008,23
17,3079,59,2890.0,0,249604.5257643805,134
34,7065,1,750.0,2,134374.9436994635,52
6,2733,0,920.0,0,487997.9988169182,123
47,8004,3,125.0,3,343470.5003179385,21
53,13670,4,,1,151073.70737945664,25
21,4231,14,1020.0,0,242525.4653831573,167
1,264,0,,0,144231.40751392962,1
27,5148,14,1575.0,5,252283.2596341525,144
22,4625,11,3855.0,2,331677.1299941851,138
35,5776,1,2078.0,2,161215.98538464715,99
2,469,0,,0,162840.23240605395,27
43,7227,0,,1,189133.5433669048,67
18,3594,4,192.0,1,142451.308033787,37
22,6398,141,1046.0,3,86144.25304023226,30
35,7077,56,2301.0,3,294877.04011714284,135
23,5735,3,1084.0,0,259562.43692171283,8
25,4724,2,1308.0,1,414025.4860336653,37
1,264,0,,0,214948.9806511477,1
0,168,0,,0,63033.52074298647,23
22,6398,141,1046.0,3,92135.01867208997,30
43,7227,0,,1,182461.5930991493,87
36,5992,0,,1,196357.9980256016,11
39,8647,0,810.0,0,337093.85681923066,80
33,5261,0,240.0,3,309837.50816118537,185
6,1437,3,,0,218899.44395444368,23
33,7976,5,,0,169259.7609984045,10
0,168,0,,0,75108.60977345111,23
29,6566,7,1894.0,4,276096.06073119584,75
31,7010,5,4508.0,3,175111.80764755895,66
25,4724,2,1308.0,1,263678.58828375296,44
16,3893,27,,3,438459.651986368,151
31,7010,5,4508.0,3,391183.502228878,66
8,1497,5,,1,85270.10537436495,150
36,6714,2,2672.0,0,404824.8217279925,138
9,1892,0,,0,157086.15702312338,27
37,5288,0,1937.0,3,113913.68795907628,90
36,6714,2,2672.0,0,169809.79948078876,26
53,13670,4,,1,300497.66874439694,25
47,8004,3,125.0,3,189468.93157527596,21
30,7538,87,4702.0,5,193687.0373241648,190
53,13670,4,,1,294963.1673834881,25
33,7976,5,,0,140730.3571296551,10
30,5285,0,645.0,6,422341.994773721,84
37,7687,11,176.0,5,231960.05645083703,136
5,1564,0,540.0,0,126995.13022065356,6
23,5212,6,,3,271893.1185723133,45
34,7065,1,750.0,2,193484.67055672305,52
39,7614,3,,1,313119.2330688721,62
36,10055,3,,1,216061.8923322264,41
74,19083,2,,5,168720.20641007132,12
25,6149,0,,0,163363.91910340884,93
16,3433,4,2643.0,4,122846.81583195207,46
9,1892,0,,0,87966.76405204533,27
35,7077,56,2301.0,3,269691.7295026341,156
2,629,1,,0,101351.3632606939,62
2,629,1,,0,128704.6281039891,27
2,629,1,,0,145036.34560816348,27
0,168,0,,0,131459.24903713734,23
25,5648,1,30.0,2,140960.9741192203,9
46,10309,1,240.0,1,243744.3605325024,77
5,1564,0,540.0,0,177116.3397008713,6
33,8667,2,,0,173965.7295302212,94
2,629,1,,0,116387.16924804586,62
34,7065,1,750.0,2,162479.80219972422,74
24,4860,1,80.0,0,283576.13681268913,37
6,1437,3,,0,193928.4110184029,23
18,3374,5,620.0,1,498380.8033398103,59
2,629,1,,0,202549.0090849033,62
22,6398,141,1046.0,3,182642.01897746717,30
11,3097,0,,0,117533.55025303952,27
24,5613,5,1340.0,2,303386.4655493614,129
50,12238,8,1970.0,2,217607.4088961254,24
32,5889,10,830.0,4,339097.72673804674,31
21,4472,6,1450.0,4,206832.4107758077,170
25,5648,1,30.0,2,180420.59562838732,9
23,5212,6,,3,432356.0764096318,45
23,5735,3,1084.0,0,94194.14112043644,58
30,6207,1,1183.0,1,163413.93313444135,28
4,915,0,,0,128863.12415040212,27
36,10055,3,,1,202696.04613505164,41
2,469,0,,0,143622.60240056444,27
30,5285,0,645.0,6,316951.4114809438,84
29,6566,7,1894.0,4,134903.17295862298,75
37,6856,84,1940.0,2,213248.1304414731,14
21,4346,2,165.0,1,387464.4678950844,8
53,14892,4,,1,266728.9070163352,128
14,3369,24,4129.0,0,314128.578021193,141
6,1437,3,,0,171461.85768372464,23
47,8004,3,125.0,3,177568.2230160819,21
5,1564,0,540.0,0,183622.42050907487,6
23,5212,6,,3,476505.3096205079,45
74,19083,2,,5,262298.0296557597,12
9,1768,0,370.0,0,135793.75107445108,57
5,1564,0,540.0,0,211552.95210144453,6
1,388,0,,0,86196.58169750754,23
14,2940,45,,3,429090.8812842874,182
4,915,0,,0,80559.3415736419,27
43,10621,1,30.0,2,166112.8071265953,93
47,8004,3,125.0,3,190191.1620766357,21
2,629,1,,0,195076.6898927193,85
28,6746,3,,1,165306.11097803124,8
25,5648,1,30.0,2,154174.83665796314,9
6,1437,3,,0,109451.98225901244,23
30,5048,9,325.0,2,250474.3158070263,113
23,5212,6,,3,155853.49484215342,45
2,629,1,,0,155463.0920325192,27
37,6856,84,1940.0,2,308108.23387345177,4
43,10621,1,30.0,2,130416.07318200008,93
53,14892,4,,1,180146.80420360548,187
24,4378,0,1036.0,1,178673.3604580136,41
21,4346,2,165.0,1,249990.7224660837,8
50,12238,8,1970.0,2,236557.23323842447,66
66,10573,1,1322.0,3,90550.02460602428,99
24,5469,1,145.0,0,177417.49187731018,58
21,5731,0,,1,240122.98587675704,42
34,7759,0,229.0,1,201105.74593309572,53
23,4635,5,3300.0,2,387514.9370804338,109
53,13670,4,,1,146105.91817131554,25
2,629,1,,0,187744.5551192205,62
53,13670,4,,1,131290.87996093044,25
37,6856,84,1940.0,2,66421.73669087405,14
27,4798,0,30.0,2,179633.12110073798,128
23,5735,3,1084.0,0,210849.6935419777,58
25,5648,1,30.0,2,178109.7161689242,9
9,1892,0,,0,143082.41398474976,27
5,1564,0,540.0,0,188376.02537163423,6
5,1564,0,540.0,0,146521.96811921374,6
31,7010,5,4508.0,3,459012.1344340613,86
46,10309,1,240.0,1,243462.53952597376,77
22,6398,141,1046.0,3,122896.4187060534,30
19,3856,10,,2,181476.15317834067,79
5,1564,0,540.0,0,125447.13883774792,6
25,5648,1,30.0,2,180234.1420075477,9
6,1437,3,,0,123074.07497548744,23
23,3684,2,,0,218863.87949411897,108
30,6207,1,1183.0,1,228791.40293456608,28
2,629,1,,0,176072.61997134818,62
31,5569,0,,1,296637.4055983581,55
23,5212,6,,3,184517.8047278171,45
9,1768,0,370.0,0,151646.10777854596,57
39,10418,9,900.0,1,184294.69175538747,7
5,1564,0,540.0,0,135222.74401236812,6
74,19083,2,,5,352400.56677117595,13
2,629,1,,0,160728.37210755883,27
22,6398,141,1046.0,3,222992.58182350808,30
31,6119,4,,1,165871.0615490779,29
5,1564,0,540.0,0,166555.89815454266,6
16,3893,27,,3,421391.5665683528,151
1,264,0,,0,202015.10164169315,1
24,5469,1,145.0,0,238120.4874980559,113
1,264,0,,0,243966.4035964895,1
74,19083,2,,5,330318.9914159008,13
38,4788,2,,0,139360.05051450012,67
39,7614,3,,1,286838.7851717205,62
42,7651,1,,1,204503.8385172403,119
1,264,0,,0,211045.6870079885,1
25,5648,1,30.0,2,230361.7235671412,9
16,3433,4,2643.0,4,298194.5131791228,5
6,1437,3,,0,119080.60807787457,23
35,7715,4,990.0,0,260852.2309765425,74
28,7287,5,320.0,1,189341.9082191041,37
23,5212,6,,3,212295.8085057381,45
23,5212,6,,3,438005.1823233111,45
35,7077,56,2301.0,3,241941.30724467355,135
30,6207,1,1183.0,1,140142.5339839676,28
5,1564,0,540.0,0,123124.69052129984,6
31,5569,0,,1,141846.49627443432,55
46,9515,5,,1,236378.46621667652,48
22,4789,2,4087.0,4,181463.2573760893,84
35,7715,4,990.0,0,187656.17747212516,19
5,1564,0,540.0,0,178680.76934744458,6
36,5992,0,,1,236759.25125925077,11
1,264,0,,0,215962.34409497824,1
66,10573,1,1322.0,3,170349.4192888508,99
49,11395,3,1406.0,3,179322.3901724029,57
35,5776,1,2078.0,2,148771.86764624028,99
11,3097,0,,0,164845.78272736428,27
34,7065,1,750.0,2,341613.2945307069,74
2,629,1,,0,210207.64525810163,27
1,264,0,,0,218830.2784405304,1
2,469,0,,0,115037.08748511544,27
2,629,1,,0,256224.53327751436,27
66,10573,1,1322.0,3,370546.341078783,122
25,4756,16,2857.0,5,384840.1857709682,0
5,1564,0,540.0,0,191217.34812398555,6
19,3806,4,,0,287954.7206824784,161
13,2514,19,,0,160739.23842817402,164
33,6783,3,,1,500387.602443244,69
6,1437,3,,0,246405.1673694329,74
24,4378,0,1036.0,1,126046.80332945632,44
32,5889,10,830.0,4,425905.8071380647,31
74,19083,2,,5,325577.83755331865,13
49,11395,3,1406.0,3,270880.40675133513,57
31,6119,4,,1,154987.85060411593,29
16,3893,27,,3,382014.8271549163,146
47,8004,3,125.0,3,208896.49584913743,21
1,264,0,,0,266264.4839484552,1
20,4386,14,,1,224947.6554971745,154
1,264,0,,0,130596.35938280149,1
22,6398,141,1046.0,3,183595.4067543932,30
42,9292,3,2620.0,0,287326.123904917,7
22,6398,141,1046.0,3,144430.7349985369,30
2,469,0,,0,126302.18638767445,27
2,629,1,,0,184708.79125622852,27
21,4346,2,165.0,1,177869.81096304828,8
30,6207,1,1183.0,1,177760.27409399836,22
28,6746,3,,1,218469.02320699077,78
19,3806,4,,0,254291.8748834884,161
30,6141,10,262.0,3,508664.1177214116,109
2,469,0,,0,149319.67659239887,27
30,6564,1,,0,329783.28060405987,28
28,6746,3,,1,182874.0175739025,78
1,264,0,,0,133894.78712861385,1
29,6566,7,1894.0,4,160744.78676082252,75
16,3433,4,2643.0,4,314422.3670144404,5
39,10418,9,900.0,1,418211.3485268254,7
53,13670,4,,1,342909.1729024962,34
12,2270,23,2500.0,1,439076.91747314425,4
5,1227,0,,0,342859.73944765545,27
37,6856,84,1940.0,2,341383.1147444055,152
43,8429,3,,3,217623.9159433657,94
22,6398,141,1046.0,3,145439.44095349775,30
46,7960,6,350.0,3,432132.5747295437,64
32,6748,93,562.0,4,452985.516682438,179
34,7759,0,229.0,1,345691.152743174,53
2,475,0,,0,115966.64943831589,23
42,7651,1,,1,189460.92214886483,28
6,1437,3,,0,189274.01124923397,74
18,3594,4,192.0,1,208397.29943932733,169
5,1564,0,540.0,0,141432.02629460994,6
21,4472,6,1450.0,4,164191.87276004357,130
1,264,0,,0,163926.37378818422,1
53,13670,4,,1,254792.7173210539,34
5,1564,0,540.0,0,169595.381432809,6
30,6564,1,,0,306061.9018575077,28
1,388,0,,0,73281.2077358412,23
53,13670,4,,1,343643.748716542,34
9,1892,0,,0,134758.35543298678,27
30,7538,87,4702.0,5,502085.8601620849,202
1,264,0,,0,256094.13809574468,1
5,1564,0,540.0,0,155736.0946482893,6
39,10418,9,900.0,1,219270.44871459148,7
33,8667,2,,0,144957.00589348885,94
30,5562,0,,0,189620.0034964162,145
53,13670,4,,1,322272.55287957354,34
4,915,0,,0,139528.53670772124,27
9,1768,0,370.0,0,196401.95821222468,57
33,7976,5,,0,210654.5555098522,10
52,10311,6,,1,186318.14609154532,61
38,4788,2,,0,233897.21349963077,80
1,264,0,,0,209817.0346437333,1
47,11319,0,1145.0,3,260563.6027158488,46
43,8429,3,,3,384455.6191390961,88
25,5648,1,30.0,2,246709.4288031471,9
26,4439,1,1130.0,1,151394.24685091156,8
10,2277,2,1547.0,0,309871.436588142,29
10,2277,2,1547.0,0,171874.70487128774,29
5,1564,0,540.0,0,135166.22791166414,6
21,4346,2,165.0,1,243806.6258370921,78
53,14892,4,,1,151888.7361518027,27
6,2733,0,920.0,0,469907.9020120196,123
46,10309,1,240.0,1,183683.21907434092,47
1,264,0,,0,102818.95216956615,1
2,629,1,,0,214155.47853142745,62
22,6398,141,1046.0,3,155348.83361880167,30
6,1437,3,,0,142401.08102916743,23
5,1564,0,540.0,0,185518.55708353355,6
8,1497,5,,1,186210.69801984547,36
25,4756,16,2857.0,5,142799.43405227107,0
34,7759,0,229.0,1,178520.22142930602,53
32,6748,93,562.0,4,320186.3578102107,184
2,629,1,,0,199557.181019652,27
2,475,0,,0,90511.00834907682,23
31,7010,5,4508.0,3,211889.9429018218,66
23,5735,3,1084.0,0,164936.47480609769,58
16,3893,27,,3,149263.2562763025,33
27,5664,48,2300.0,3,340609.46386034857,120
25,5648,1,30.0,2,243420.1791338147,9
2,629,1,,0,129252.44008922527,62
23,5212,6,,3,375292.6528468192,45
23,5212,6,,3,125586.78308629792,138
26,4439,1,1130.0,1,192076.4023957457,8
33,7425,1,,2,352335.196146687,68
52,10311,6,,1,298440.4751419708,61
22,4625,11,3855.0,2,537669.791911739,53
0,168,0,,0,62980.77902384388,23
30,5048,9,325.0,2,302975.2149963466,75
1,264,0,,0,160295.69401670538,1
21,4231,14,1020.0,0,267131.17681592057,107
1,264,0,,0,147472.8508875564,1
